code,name
078350,한양디지텍
024910,경창산업
082800,비보존 제약
252410,RISE 200선물인버스
098120,마이크로컨텍솔
321550,티움바이오
009410,태영건설
452400,이닉스
034220,LG디스플레이
435040,ACE 글로벌브랜드TOP10
0174R0,KIWOOM 미국성장다우존스
004365,세방우
510044,대신 레버리지 미국달러 선물 ETN
900270,헝셩그룹
007820,엠엑스로보틱스
550041,N2 미국 IT TOP5 ETN(H)
007160,사조산업
388050,지투파워
007575,일양약품우
473980,노머스
0195S0,TIGER SK하이닉스단일종목레버리지
205470,휴마시스
008870,금비
253240,KIWOOM 200선물인버스
570051,한투 나스닥100 ETN
302550,리메드
274400,이노시뮬레이션
047310,파워로직스
002020,코오롱
491820,HANARO 전력설비투자
136410,아셈스
365340,성일하이텍
200250,KIWOOM 인도Nifty50(합성)
064960,SNT모티브
079980,휴비스
214270,FSN
093370,후성
469830,SOL 초단기채권액티브
011070,LG이노텍
218420,KODEX 미국S&P500에너지(합성)
171010,램테크놀러지
610096,메리츠 인버스 2X 천연가스 선물 ETN(H)
002390,한독
269370,TIGER S&P글로벌인프라(합성)
011330,유니켐
530060,삼성 코스피 양매도 5% OTM ETN
580090,KB 솔랙티브 인버스 2X 금 선물 ETN
009310,참엔지니어링
004100,태양금속
086390,유니테스트
298380,에이비엘바이오
001515,SK증권우
245710,ACE 베트남VN30(합성)
0047N0,PLUS 차이나AI테크TOP10
003830,대한화섬
015230,대창단조
339770,교촌에프앤비
474170,루미르
117680,KODEX 철강
000720,현대건설
002630,오리엔트바이오
700012,하나 인버스 2X 옥수수 선물 ETN(H)
043710,코스리거글로벌
493810,TIGER 미국AI빅테크10타겟데일리커버드콜
036830,솔브레인홀딩스
087600,픽셀플러스
214320,이노션
086960,MDS테크
344820,KCC글라스
293580,나우IB
083640,인콘
520082,미래에셋 미국 자율주행대표기업 ETN
060260,뉴보텍
058610,에스피지
610055,메리츠 3X 레버리지 국채3년 ETN
451250,삐아
121440,골프존홀딩스
494310,KODEX 반도체레버리지
220130,SOL 차이나강소기업CSI500(합성 H)
002900,TYM
052690,한전기술
038110,에코플라스틱
490480,SOL K방산
095610,테스
462510,라메디텍
570091,한투 인버스유로스탁스50 ETN(H) C
109080,옵티시스
056730,CNT85
121800,비덴트
474660,신한제12호스팩
035080,그래디언트
092440,기신정기
453650,KODEX 미국S&P500금융
200230,텔콘RF제약
373790,KIWOOM 미국방어배당성장나스닥
0190M0,KIWOOM 미국AI테크하이베타
140700,KODEX 보험
378850,화승알앤에이
011080,형지I&C
000215,DL우
006805,미래에셋증권우
282000,RISE 국고채3년선물인버스
900290,GRT
009300,삼아제약
253840,수젠텍
094170,동운아나텍
008930,한미사이언스
267260,HD현대일렉트릭
134380,미원화학
363580,KODEX 200IT TR
094840,슈프리마에이치큐
365590,하이딥
000225,유유제약1우
570082,한투 인버스2X코스닥150선물 ETN
020180,대신정보통신
102370,케이옥션
383220,F&F
326030,SK바이오팜
550070,N2 인버스 레버리지 구리 선물 ETN(H)
137940,넥스트아이
185750,종근당
040610,SG&G
295310,에이치브이엠
283580,KODEX 차이나CSI300
417630,TIGER KEDI혁신기업ESG30
021040,대호특수강
128540,에코캡
451670,RISE 국채30년레버리지(합성)
370090,퓨런티어
091120,이엠텍
309930,조이웍스앤코
033050,제이엠아이
610091,메리츠 3X 레버리지 일본 국채 10년 ETN
189980,흥국에프엔비
520072,미래에셋 미국 AI TOP3 ETN
375270,RISE 글로벌데이터센터리츠(합성)
0129K0,신한제18호스팩
169950,KODEX 차이나A50
054040,한국컴퓨터
117690,TIGER 차이나항셍30
570108,한투 레버리지국채30년 ETN
285490,노바텍
000300,DH오토넥스
950160,코오롱티슈진
396300,세아메카닉스
0153K0,KODEX 주주환원고배당주
264900,크라운제과
004890,동일산업
382800,지앤비에스 에코
0049K0,ACE 미국배당퀄리티채권혼합50
0151S0,KODEX 미국AI반도체TOP3플러스
047820,초록뱀미디어
428510,KODEX 차이나AI테크액티브
090150,아이윈
251120,바이오에프디엔씨
481890,엔에이치스팩31호
488200,KIWOOM K-2차전지북미공급망
0144M0,KODEX 미국드론UAM TOP10
102960,KODEX 기계장비
434480,모니터랩
100700,세운메디칼
530104,삼성 레버리지 코스피200 선물 ETN
221840,하이즈항공
416180,신성에스티
434730,HANARO 원자력iSelect
362320,청담글로벌
015260,에이엔피
086790,하나금융지주
0112X0,마이티 200TR
481180,SOL 미국AI소프트웨어
464490,쿼드메디슨
0204S0,TIGER 코스닥액티브
004440,삼일씨엔에스
0118Z0,ACE 미국AI테크핵심산업액티브
227830,PLUS 코스피
094860,네오리진
352820,하이브
496090,KIWOOM 코리아밸류업
023760,한국캐피탈
362990,드림인사이트
004970,신라교역
375770,KODEX 탄소효율그린뉴딜
494840,TIGER 미국방산TOP10
010060,OCI홀딩스
520040,미래에셋 인버스 코스닥150 선물 ETN
110790,크리스에프앤씨
008040,사조동아원
006040,동원산업
010400,우진아이엔에스
069500,KODEX 200
423160,KODEX KOFR금리액티브(합성)
105330,케이엔더블유
520077,미래에셋 -1.5X 천연가스 선물 ETN
424980,마이크로투나노
348950,제이알글로벌리츠
067370,선바이오
053610,프로텍
028670,팬오션
194370,제이에스코퍼레이션
031210,서울보증보험
032830,삼성생명
026150,특수건설
0165X0,메리츠제2호스팩
550089,N2 월간 레버리지 코스피 200 선물 ETN
223190,KODEX 200가치저변동
300720,한일시멘트
100660,서암기계공업
418670,TIGER 글로벌AI사이버보안
354200,엔젠바이오
530031,삼성 레버리지 WTI원유 선물 ETN
304760,HANARO KRX300
252650,KODEX 200동일가중
610071,메리츠 KAP 중국 위안화 ETN
161890,한국콜마
046440,KG파이낸셜
33637L,솔루스첨단소재2우B
469530,RISE 미국달러선물인버스
0019K0,TIME 미국나스닥100채권혼합50액티브
263720,디앤씨미디어
432470,케이엔에스
377450,리파인
486630,KB제30호스팩
011170,롯데케미칼
494670,TIGER 조선TOP10
042600,새로닉스
002310,아세아제지
0011T0,채비
183190,아세아시멘트
006570,대림통상
520039,미래에셋 코스닥150 선물 ETN
036170,에이치엠넥스
500038,신한 인버스 2X 금 선물 ETN
610075,메리츠 3X 레버리지 미국채10년 ETN
429010,TIGER 미국나스닥넥스트100
453630,KODEX 미국S&P500필수소비재
271940,일진하이솔루스
286940,롯데이노베이트
610049,메리츠 국채5년 ETN
580050,KB 차이나 과창판 STAR 50 ETN
466930,SOL 자동차TOP3플러스
290720,푸드나무
469610,이노테크
389020,자람테크놀로지
0052S0,1Q 미국S&P500미국채혼합50액티브
277640,TIGER 코스피대형주
025980,아난티
0073X0,FOCUS 알리바바미국채커버드콜혼합
289040,KODEX MSCI KOREA ESG유니버설
0194R0,KIWOOM SK하이닉스선물단일종목레버리지
033250,체시스
261110,TIGER 미국달러선물레버리지
023900,풍국주정
027410,BGF
195980,PLUS 신흥국MSCI(합성 H)
427120,RISE AI플랫폼
0216Z0,ACE K방산TOP5+
279530,KODEX 고배당주
086450,동국제약
093320,케이아이엔엑스
290520,신도기연
493420,SOL 미국배당다우존스2호
090850,현대이지웰
000590,CS홀딩스
000640,동아쏘시오홀딩스
417200,LS머트리얼즈
058630,엠게임
306200,세아제강
024890,대원화성
192720,파워 고배당저변동성
433880,PLUS TDF2060액티브 적격
438320,TIGER 차이나항셍테크레버리지(합성 H)
007370,진양제약
008370,원풍
105010,TIGER 라틴35
368770,파이버프로
002460,HS화성
050890,쏠리드
322400,HANARO e커머스
0192S0,SOL 코스피200채권혼합50
012700,리드코프
530067,삼성 KRX 금현물 ETN
0162M0,KODEX 금융채1~2년(AA-이상)PLUS액티브
011785,금호석유화학우
033290,로젠
298770,KODEX 한국대만IT프리미어
00104K,CJ4우(전환)
061040,알에프텍
435540,KIWOOM TDF2040액티브 적격
0001P0,마이티 바이오시밀러&CDMO액티브
090410,덕신이피씨
033200,모아텍
189300,인텔리안테크
032080,아즈텍WB
482690,대신밸런스제19호스팩
461950,KODEX 2차전지핵심소재10
049480,오픈베이스
0093A0,RISE AI반도체TOP10
459750,RISE 글로벌주식분산액티브
012340,뉴인텍
227840,현대코퍼레이션홀딩스
415760,SOL 차이나육성산업액티브(합성)
476040,오가노이드사이언스
00680K,미래에셋증권2우B
360140,KODEX 200롱코스닥150숏선물
900340,윙입푸드
079430,현대리바트
050110,캠시스
187790,나노
019490,엑시큐어하이트론
079900,전진건설로봇
139670,키네마스터
254490,미래반도체
418470,KT밀리의서재
408900,스튜디오미르
253150,PLUS 200선물레버리지
206560,덱스터
039570,HDC랩스
0083S0,1Q 미국메디컬AI
317330,덕산테코피아
081000,일진다이아
263020,디케이앤디
007690,국도화학
002150,도화엔지니어링
038060,루멘스
448730,삼성FN리츠
097780,에코볼트
099320,쎄트렉아이
266410,KODEX 필수소비재
344860,이노진
500069,신한 레버리지 코스피 200 선물 ETN
363260,모비데이즈
341850,TIGER 리츠부동산인프라채권
358570,지아이이노베이션
002700,신일전자
321410,KODEX 멀티에셋하이인컴(H)
085910,네오티스
001460,BYC
0144L0,KODEX 미국성장커버드콜액티브
263860,지니언스
240550,동방메디컬
181480,ACE 미국부동산리츠(합성 H)
357430,마스턴프리미어리츠
272560,RISE 단기국공채액티브
178780,일월지엠엘
186230,그린플러스
307280,원바이오젠
429270,시지트로닉스
064260,다날
0151P0,RISE 코리아전략산업액티브
241560,두산밥캣
218410,RFHIC
272580,TIGER 단기채권액티브
036560,KZ정밀
333050,이노테나
500035,신한 레버리지 미국달러 선물 ETN
295000,RISE 국채선물10년
520098,미래에셋 레버리지 반도체 ETN
088130,동아엘텍
001525,동양우
016580,환인제약
530089,삼성 은 선물 ETN(H)
365270,큐라클
058860,KTis
042000,카페24
190510,나무가
177900,쓰리에이로직스
145020,휴젤
446070,유니드비티플러스
550098,N2 인버스 2X 코스닥150 선물 ETN
092070,디엔에프
005950,이수화학
275290,KODEX 가치주
368590,RISE 미국나스닥100
065530,와이어블
297890,HB솔루션
003550,LG
376290,씨유테크
078520,에이블씨엔씨
570074,한투 유럽탄소배출권선물 ETN(H)
307750,국전
190650,코리아에셋투자증권
464240,KIWOOM 26-09회사채(AA-이상)액티브
023160,태광
071950,코아스
400580,SOL 유럽탄소배출권선물S&P(H)
032280,삼일
296640,이노에이엑스
191410,육일씨엔에쓰
145720,덴티움
475400,씨메스로보틱스
219750,한국비티비
256630,포인트엔지니어링
0128D0,PLUS 차이나항셍테크위클리타겟커버드콜
139250,TIGER 200 에너지화학
0099X0,IBKS제25호스팩
036000,예림당
900260,로스웰
030200,KT
530135,삼성 인버스 China A50 선물 ETN(H) B
067290,JW신약
004140,동방
105840,우진
277410,인산가
472840,IBK 200
126730,코칩
138610,나이벡
204620,글로벌텍스프리
376980,원티드랩
025890,한국주강
187220,디티앤씨
441640,KODEX 미국배당커버드콜액티브
012200,계양전기
610070,메리츠 KAP 인버스 2X 일본 엔화 ETN
0176E0,RISE 미국AI전력인프라액티브
196300,HLB펩
066130,하츠
570081,한투 레버리지코스닥150선물 ETN
030530,원익홀딩스
009730,이렘
033310,엠투엔
475460,미트박스
482630,삼양엔씨켐
353590,오토앤
0018C0,PLUS 고배당주위클리고정커버드콜
000810,삼성화재
454320,HANARO CAPEX설비투자iSelect
700011,하나 레버리지 옥수수 선물 ETN(H)
108320,LX세미콘
0101N0,RISE AI전력인프라
139240,TIGER 200 철강소재
449780,KIWOOM 미국S&P500(H)
580074,KB BYD 밸류체인 ETN
000100,유한양행
030000,제일기획
0004V0,엔비알모션
001527,동양2우B
013720,청보
063170,서울옥션
065440,이루온
115500,케이씨에스
318410,비비씨
304780,HANARO 200선물레버리지
017250,인터엠
001250,GS글로벌
330590,롯데리츠
117460,KODEX 에너지화학
012280,영화금속
476080,M83
232080,TIGER 코스닥150
105550,엣지파운드리
418550,제이오
610059,메리츠 3X 레버리지 국채10년 ETN
004780,대륙제관
123890,한국자산신탁
0133E0,TIGER 차이나증권
005430,한국공항
196490,디에이테크놀로지
052710,아모텍
241790,티이엠씨씨엔에스
067010,이씨에스
000680,LS네트웍스
227950,엔투텍
173940,에프엔씨엔터
580071,KB 인버스 2X 천연가스 선물 ETN B
0226A0,PLUS SK하이닉스샌디스크채권혼합50
035720,카카오
261920,ACE MSCI필리핀(합성)
490590,RISE 미국AI밸류체인데일리고정커버드콜
033540,파라텍
459580,KODEX CD금리액티브(합성)
450910,SOL 코스닥150
102710,이엔에프테크놀로지
351330,이삭엔지니어링
419420,KODEX 미국클린에너지나스닥
014100,메디앙스
278650,HLB바이오스텝
023960,에쓰씨엔지니어링
0137V0,KIWOOM 미국S&P500모멘텀
253290,RISE 헬스케어채권혼합
269530,PLUS S&P글로벌인프라
441540,HANARO Fn조선해운
332620,PLUS 미국장기우량회사채
007660,이수페타시스
481430,RISE 국고채10년액티브
385590,ACE ESG액티브
580080,KB 인버스 은 선물 ETN
214680,디알텍
317530,에피소드컴퍼니
400760,NH올원리츠
000545,흥국화재우
157500,TIGER 증권
080530,코디
610088,메리츠 레버리지 WTI원유 선물 ETN(H)
013310,아진산업
473290,KODEX 26-12 회사채(AA-이상)액티브
372170,윤성에프앤씨
017810,풀무원
465480,인스피언
239610,에이치엘사이언스
498390,한화플러스제5호스팩
471050,대신밸런스제17호스팩
477470,미래에셋비전스팩5호
067160,SOOP
363250,진시스템
0181B0,HANARO 미국AI메모리반도체TOP4+
0099L0,ACE 우량회사채(AA-이상)액티브
461460,PLUS 국고채10년액티브
222420,쎄노텍
128820,대성산업
043610,KT지니뮤직
020560,아시아나항공
148070,KIWOOM 국고채10년
267850,아시아나IDT
424960,스마트레이더시스템
403490,우듬지팜
054220,비츠로시스
213420,덕산네오룩스
353810,이지바이오
060900,에이전트AI
133690,TIGER 미국나스닥100
331740,아우토크립트
395290,HANARO Fn K-POP&미디어
009200,무림페이퍼
084440,유비온
446690,KODEX 아시아AI반도체exChina액티브
003555,LG우
448540,ACE 엔비디아채권혼합
465610,ACE 미국빅테크TOP7 Plus레버리지(합성)
065420,에스아이리소스
033160,엠케이전자
067310,하나마이크론
760007,키움 코스피 200 TR ETN
265520,AP시스템
201490,미투온
170790,파이오링크
003547,대신증권2우B
491620,RISE 미국테크100데일리고정커버드콜
045660,에이텍
388610,지에프씨생명과학
032850,비트컴퓨터
016610,DB증권
403550,쏘카
018000,유니슨
086980,쇼박스
359090,씨엔알리서치
234310,RISE V&S셀렉트밸류
0219B0,KoAct 광통신&위성네트워크액티브
140580,RISE 우량업종대표주
002787,진흥기업2우B
330730,스톤브릿지벤처스
461490,RISE 글로벌자산배분액티브
091160,KODEX 반도체
520047,미래에셋 인버스 2X 옥수수 선물 ETN
570100,한투 일본종합상사TOP5 ETN
331920,셀레믹스
900110,딥커머스
092730,네오팜
610076,메리츠 인버스 3X 미국채10년 ETN
017370,우신시스템
074430,아미노로직스
323280,태성
004700,조광피혁
297570,아틀라스링크
067170,오텍
214260,라파스
189400,PLUS 글로벌MSCI(합성 H)
500094,신한 블룸버그 인버스2X WTI원유선물 ETN B
252990,샘씨엔에스
002030,아세아
439870,KODEX 국고채30년액티브
486290,TIGER 미국나스닥100타겟데일리커버드콜
497880,SOL CD금리&머니마켓액티브
580026,KB S&P 레버리지 은 선물 ETN(H)
302450,RISE 코스피
041920,메디아나
043150,바텍
199820,제일일렉트릭
005300,롯데칠성
240810,원익IPS
465580,ACE 미국빅테크TOP7 Plus
367000,플래티어
005320,온타이드
015860,일진홀딩스
147830,제룡산업
001570,금양
279540,KODEX 최소변동성
570106,한투 레버리지일본니케이225선물 ETN(H)
0105D0,SOL 한국AI소프트웨어
463020,뉴엔AI
008700,아남전자
007340,DN오토모티브
475350,RISE 버크셔포트폴리오TOP10
146320,비씨엔씨
437730,삼현
226950,올릭스
003570,SNT다이내믹스
0193L0,PLUS 삼성전자선물단일종목인버스2X
456600,TIME 글로벌AI인공지능액티브
238120,얼라인드
003680,한성기업
487910,ACE 인도컨슈머파워액티브
316300,ACE 싱가포르리츠
215100,로보로보
462350,이노스페이스
002070,비비안
491220,PLUS 200TR
052220,iMBC
262260,에이프로
0194N0,KIWOOM 삼성전자선물단일종목레버리지
027580,상보
064820,케이프
0190G0,KODEX 반도체타겟위클리커버드콜
0088M0,메쥬
006730,서부T&D
153460,네이블
029480,광무
495940,RISE 미국AI테크액티브
367760,RISE 네트워크인프라
381620,제닉스로보틱스
473000,에스케이증권제12호스팩
035250,강원랜드
255220,SG
530140,삼성 iSelect 레버리지 조선 TOP10 TR ETN
196030,ACE 일본TOPIX레버리지(H)
210980,SK디앤디
065150,대산F&B
379790,RISE 유로스탁스50(H)
700027,하나 반도체 ETN
108675,LX하우시스우
760014,키움 바이오TOP10 ETN
011155,CJ씨푸드1우
307180,아이엘
436140,SOL 종합채권(AA-이상)액티브
336570,원텍
0180V0,ACE 미국우주테크액티브
035420,NAVER
462310,뉴키즈온
039440,에스티아이
282880,코윈테크
299170,더블유에스아이
045510,정원엔시스
318160,셀바이오휴먼텍
490490,SOL 미국배당미국채혼합50
377030,비트맥스
361570,알비더블유
400970,TIGER Fn메타버스
373160,데이원컴퍼니
473440,ACE 11월만기자동연장회사채AA-이상액티브
0013V0,삼진식품
037330,인지디스플레
395280,HANARO Fn K-게임
580034,KB 레버리지 FANG 플러스 ETN(H)
129260,인터지스
271830,팸텍
437070,KODEX 아시아달러채권ESG플러스액티브
080160,모두투어
004415,서울식품우
090350,노루페인트
002025,코오롱우
396270,넥스트칩
151860,KG에코솔루션
001290,상상인증권
257720,실리콘투
487580,폴레드
610018,메리츠 국채10년 ETN
520054,미래에셋 레버리지 코스피200 선물 ETN
610020,메리츠 인버스 국채10년 ETN
33626K,두산퓨얼셀1우
054930,유신
0040S0,HANARO 글로벌피지컬AI액티브
0177X0,ACE K휴머노이드로봇산업TOP2+
291130,ACE MSCI멕시코(합성)
021320,KCC건설
530125,삼성 인버스 2X 일본니케이225선물 ETN(H)
0004Y0,디비금융제14호스팩
166480,코아스템켐온
0120G0,삼양바이오팜
104040,디에스엠
079550,LIG디펜스앤에어로스페이스
489210,교보17호스팩
075130,플랜티넷
0209Z0,ACE 코리아AI전력TOP10
112290,와이씨켐
085660,차바이오텍
435570,에르코스
242040,나무에이엑스
227570,TIGER 우량가치
009270,신원
093240,형지엘리트
292050,RISE KRX300
049180,셀루메드
318000,KBG
016590,신대양제지
275750,RISE 코스닥150선물인버스
455860,SOL 2차전지소부장Fn
008355,남선알미우
328130,루닛
530130,삼성 S&P500 VIX S/T 선물 ETN B
220180,폴라리스AI핸디
466940,TIGER 은행고배당플러스TOP10
0010V0,제이피아이헬스케어
012205,계양전기우
053210,스카이라이프
056360,코위버
047050,포스코인터내셔널
059100,아이컴포넌트
273640,와이엠텍
198080,캐프
0005G0,IBK K-AI반도체코어테크
066410,버킷스튜디오
610061,메리츠 3X 레버리지 국채30년 ETN
037760,쎄니트
570071,한투 구리선물 ETN
048870,시너지이노베이션
0047R0,RISE 팔란티어고정테크100
0107F0,KIWOOM 미국고배당&AI테크
123040,엠에스오토텍
336160,RISE 금융채액티브
131760,파인텍
001750,한양증권
222040,코스맥스엔비티
239890,피엔에이치테크
028100,동아지질
068270,셀트리온
001500,현대차증권
002355,넥센타이어1우B
017900,광전자
391670,HK 베스트일레븐액티브
090080,평화산업
023440,제이스코홀딩스
580051,KB 레버리지 밀 선물 ETN
011420,갤럭시아에스엠
520038,미래에셋 인버스 코스피200 선물 ETN
477050,PLUS 머니마켓액티브
310210,보로노이
065570,삼영이엔씨
053950,경남제약
002760,보락
206400,베노티앤알
053620,태양
0115D0,KODEX 조선TOP10
0176P0,FOCUS AI반도체위클리고정커버드콜
290270,휴네시온
393970,대진첨단소재
006260,LS
001520,동양
009240,한샘
0193T0,KODEX SK하이닉스단일종목레버리지
306950,KODEX KRX300레버리지
610095,메리츠 레버리지 천연가스 선물 ETN(H)
0132H0,KODEX 미국원자력SMR
550082,N2 KIS CD금리투자 ETN
068940,셀피글로벌
357780,솔브레인
019170,신풍제약
0071M0,삼성스팩11호
069620,대웅제약
453060,HANARO KOFR금리액티브(합성)
469750,아이비젼웍스
071670,에이테크솔루션
215090,솔디펜스
066900,디에이피
010470,오리콤
415380,스튜디오삼익
214370,케어젠
019990,에너토크
228810,TIGER 미디어컨텐츠
250060,모비스
002220,한일철강
500091,신한 33-12 국고채 플러스 ETN
477080,RISE CD금리액티브(합성)
530055,삼성 레버리지 금 선물 ETN(H)
580035,KB S&P 유럽탄소배출권 선물 ETN(H)
498270,KIWOOM 미국양자컴퓨팅
035600,KG이니시스
0104N0,TIGER 200타겟위클리커버드콜
580033,KB 인버스 2X 구리 선물 ETN(H)
054620,APS
322510,제이엘케이
094280,효성ITX
419120,산돌
192440,슈피겐코리아
0134X0,대신밸런스제20호스팩
432430,와이랩
0203R0,WON 중단기종합채권(A-이상)액티브
389470,인벤티지랩
092220,KEC
276000,TIGER 글로벌자원생산기업(합성 H)
072950,빛샘전자
045340,토탈소프트
0052D0,TIGER 코리아배당다우존스
010780,아이에스동서
063080,컴투스홀딩스
115530,씨엔플러스
453820,KODEX 인도Nifty50레버리지(합성)
580032,KB 레버리지 구리 선물 ETN(H)
207760,미스터블루
500061,신한 인버스 코스피 200 선물 ETN
432980,엠에프씨
000105,유한양행우
489730,디비금융제13호스팩
272910,ACE 중장기국공채액티브
477380,미래에셋비전스팩4호
418420,라온텍
0117V0,TIGER 코리아AI전력기기TOP3플러스
475380,RISE 글로벌리얼티인컴
160190,하이젠알앤엠
610078,메리츠 3X 레버리지 미국채30년 ETN
225800,KIWOOM 미국달러선물레버리지
570110,한투 3X레버리지국채30년 ETN
580053,KB 레버리지 콩 선물 ETN
101170,우림피티에스
520081,미래에셋 2X 미국 테크&반도체 TOP3 ETN
082660,코스나인
0177N0,KODEX 삼성전자SK하이닉스채권혼합50
174900,앱클론
047080,한빛소프트
530112,삼성 S&P500 TR ETN
372320,큐로셀
101240,씨큐브
492500,1Q 현대차그룹채권(A+이상)&국고통안
071840,롯데하이마트
371470,TIGER 차이나바이오테크SOLACTIVE
241390,RISE V&S셀렉트밸류채권혼합
103840,우양
610100,메리츠 레버리지 은 선물 ETN(H)
401470,KODEX 메타버스액티브
0132D0,KoAct 글로벌K컬처밸류체인액티브
046070,코다코
0041D0,KODEX 미국AI소프트웨어TOP10
013360,일성건설
013700,까뮤이앤씨
025860,남해화학
002990,금호건설
024900,디와이덕양
007310,오뚜기
094360,칩스앤미디어
290090,트윔
481070,에이유브랜즈
006620,동구바이오제약
187420,HLB제넥스
550084,N2 코스피 200 TR ETN
760004,키움 인버스 미국달러선물 ETN
700032,하나 인버스 2X 천연가스 선물 ETN(H)
0214M0,MIDAS 바이오헬스케어액티브
380340,ACE 코리아AI테크핵심산업
452250,ACE 미국30년국채선물레버리지(합성 H)
007570,일양약품
249420,일동제약
006380,카프로
0117P0,피스피스스튜디오
365000,TIGER 인터넷TOP10
091810,트리니티항공
052460,아이크래프트
0122W0,RISE 26-11 회사채(AA-이상)액티브
0150K0,KoAct 수소전력ESS인프라액티브
005820,원림
472720,TRUSTON 주주가치액티브
001800,오리온홀딩스
476830,알지노믹스
570019,한투 코스피양매도5%OTM ETN
154030,아시아종묘
404120,TIME K신재생에너지액티브
700022,하나 Solactive US Tech Top 10 ETN(H)
213500,한솔제지
580039,KB 레버리지 KOSPI 200 선물 ETN
038460,바이오스마트
197140,디지캡
246710,티앤알바이오팹
459100,위츠
472220,신영스팩10호
044450,KSS해운
095190,신화프리텍
0203D0,PLUS 200위클리커버드콜채권혼합
261220,KODEX WTI원유선물(H)
411060,ACE KRX금현물
580047,KB 레버리지 항셍테크 선물 ETN(H) B
013810,스페코
457990,PLUS 태양광&ESS
0218L0,네오뷰
041190,우리기술투자
108490,로보티즈
493330,지에프아이
434960,DAISHIN343 K200
419540,비스토스
490330,KoAct 미국치매&뇌질환치료제액티브
017390,서울가스
267320,나인테크
332940,HANARO MSCI Korea TR
304940,KODEX 미국나스닥100선물(H)
005870,휴니드
001840,이화공영
289220,자이언트스텝
014130,한익스프레스
123330,제닉
048910,대원미디어
373110,엑셀세라퓨틱스
002840,미원상사
145270,케이탑리츠
407310,HANARO 200 TOP10
072130,유엔젤
069920,엑시온그룹
089600,KT나스미디어
166400,TIGER 200커버드콜OTM
099140,KODEX 차이나H
269540,PLUS 미국S&P500(H)
404260,KODEX 기후변화솔루션
033240,자화전자
038500,삼표시멘트
122310,제노레이
355690,에이텀
387280,TIGER 퓨처모빌리티액티브
0103T0,1Q K소버린AI
530120,삼성 나스닥 100 TR ETN
072470,우리산업홀딩스
035900,JYP Ent.
005935,삼성전자우
265740,엔에프씨
093050,LF
251270,넷마블
306620,지아이에스
0193K0,PLUS 삼성전자단일종목레버리지
009620,삼보산업
036540,SFA반도체
419530,SAMG엔터
128940,한미약품
261140,TIGER 우선주
0123S0,HANARO 26-12 은행채(AA+이상)액티브
033830,티비씨
016450,한세예스24홀딩스
030350,드래곤플라이
225430,케이엠제약
041440,현대에버다임
446540,메가터치
475040,스트라드비젼
570118,한투 인버스2X천연가스선물 ETN B
700033,하나 K방산TOP10 ETN
295040,SOL 200TR
126880,제이엔케이글로벌
0111P0,1Q 미국나스닥100미국채혼합50액티브
485540,KODEX 미국AI테크TOP10
064480,브리지텍
033500,동성화인텍
464280,티디에스팜
570107,한투 인버스2X일본니케이225선물 ETN(H)
483340,ACE 구글밸류체인액티브
550096,N2 레버리지 국채30년 ETN
009520,포스코엠텍
469070,RISE AI&로봇
0224D0,KIWOOM 미국CPU반도체TOP4+
254120,자비스
067830,세이브존I&C
108590,TREX 200
214980,KODEX 단기채권PLUS
101490,에스앤에스텍
018120,진로발효
269620,시스웍
330350,위더스제약
108380,대양전기공업
413640,비아이매트릭스
256450,PLUS 심천차이넥스트(합성)
073560,우리손에프앤지
474220,TIGER 미국테크TOP10타겟커버드콜
023450,동남합성
004080,신흥
006980,우성
076080,웰크론한텍
084730,팅크웨어
520075,미래에셋 레버리지 미국 방위산업 TOP3 ETN
003925,남양유업우
337150,KODEX 200exTOP
034020,두산에너빌리티
442580,PLUS 글로벌HBM반도체
381570,HANARO Fn친환경에너지
000760,이화산업
477730,KODEX 인도타타그룹
530122,삼성 인버스 2X 항셍테크 TR ETN(H) B
001530,DI동일
147970,TIGER 모멘텀
0015B0,KoAct 미국나스닥성장기업액티브
008420,문배철강
0100K0,KODEX 방산TOP10레버리지
0206G0,1Q 현대차기아채권혼합50
001470,삼부토건
031820,아이티센씨티에스
214330,금호에이치티
058970,엠로
0048J0,KODEX 미국머니마켓액티브
079970,투비소프트
570116,한투 레버리지WTI원유선물 ETN B
238490,힘스
405100,큐알티
066575,LG전자우
407400,꿈비
005860,한일사료
136490,선진
447660,PLUS 애플채권혼합
019540,일지테크
226320,잇츠한불
092190,서울바이오시스
454180,KIWOOM 차이나내수소비TOP CSI
272450,진에어
400570,KODEX 유럽탄소배출권선물ICE(H)
101280,KODEX 일본TOPIX100
089850,유비벨록스
096250,와이즈넛
246690,TS인베스트먼트
059270,해성에어로보틱스
053160,프리엠스
463680,KODEX 미국S&P500테크놀로지
054920,한컴위드
423920,TIGER 미국필라델피아반도체레버리지(합성)
066670,디티씨
277810,레인보우로보틱스
001130,대한제분
473640,HANARO 글로벌금채굴기업
014825,동원시스템즈우
357250,미래에셋맵스리츠
032500,케이엠더블유
419650,PLUS 글로벌수소&차세대연료전지
700030,하나 S&P 인버스 2X WTI원유 선물 ETN B
229000,젠큐릭스
354350,HANARO 글로벌럭셔리S&P(합성)
449580,RISE 테슬라애플아마존채권혼합
380540,옵티코어
040420,정상제이엘에스
170920,엘티씨
234080,JW생명과학
0177A0,WON 두산그룹포커스
227550,TIGER 200 산업재
375760,HANARO 탄소효율그린뉴딜
700031,하나 레버리지 천연가스 선물 ETN(H)
460860,동국제강
479880,한국제15호스팩
